country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
CAN,1981,3,interm-ICD-9,4,I012,8,2,1,1,2,2,3,6,7,29,40,67,136,215,327,458,679,1007,1215,1074,1519,1584,1236,1236,0
CAN,1981,3,interm-ICD-9,4,I013,0,0,1,1,1,0,4,12,33,120,254,610,1021,1621,2071,2433,2794,2587,1933,2011,1764,1844,1413,1413,0
CAN,1981,3,interm-ICD-9,4,I014,0,0,0,0,0,3,6,8,19,26,24,27,42,47,54,66,66,113,186,166,229,180,441,441,0
CAN,1981,3,interm-ICD-9,4,I015,0,0,0,0,0,0,8,22,56,106,188,278,390,494,563,654,729,1116,1524,1399,1789,1844,1573,1677,721
CAN,1981,3,interm-ICD-9,4,I016,0,0,0,0,0,1,6,7,18,28,36,50,67,119,170,202,270,347,326,340,294,281,353,353,0
CAN,1981,3,interm-ICD-9,4,I017,0,0,0,1,2,1,1,1,8,24,47,79,121,133,180,238,227,269,331,401,180,180,177,177,0
CAN,1981,3,interm-ICD-9,4,I018,0,1,0,0,0,0,0,0,1,0,5,16,51,142,315,577,1087,1651,2222,2147,2380,2405,2281,2472,721
CAN,1981,3,interm-ICD-9,4,I019,0,0,0,0,3,4,4,2,6,1,4,7,8,5,20,30,37,94,124,98,180,140,353,353,0
CAN,1981,3,interm-ICD-9,4,I020,0,0,0,0,0,0,0,0,2,2,13,25,50,74,162,262,429,620,939,877,1070,1062,1101,971,2164
CAN,1981,3,interm-ICD-9,4,I021,0,2,3,0,0,0,1,1,3,18,22,42,98,112,166,184,232,250,216,227,192,160,315,265,721
CAN,1981,3,interm-ICD-9,4,I022,3,16,24,21,14,11,13,14,29,28,48,70,85,126,191,317,417,605,749,711,833,842,795,795,0
CAN,1981,3,interm-ICD-9,4,I023,57,38,24,25,29,29,38,53,75,108,198,293,499,712,987,1375,1474,2155,2474,2428,2573,2567,2597,2473,3608
CAN,1981,3,interm-ICD-9,4,I024,19,7,4,1,2,2,4,2,4,5,13,18,20,44,73,96,206,406,754,522,1246,1263,1180,971,2885
CAN,1981,3,interm-ICD-9,4,I025,3,1,2,1,1,1,8,13,15,24,37,78,137,225,449,726,1220,1764,2468,2329,2764,2706,2989,3090,2164
CAN,1981,3,interm-ICD-9,4,I026,98,6,6,8,11,6,5,5,8,15,17,22,40,68,83,149,248,433,1149,779,1933,1684,2910,2649,5049
CAN,1981,3,interm-ICD-9,4,I027,0,0,0,0,0,2,5,5,12,18,27,48,63,68,92,72,57,31,50,61,20,20,0,0,0
CAN,1981,3,interm-ICD-9,4,I028,0,0,0,0,1,2,3,4,8,7,9,11,15,17,14,9,9,8,0,0,0,0,0,0,0
CAN,1981,3,interm-ICD-9,4,I029,0,1,1,1,1,0,2,1,1,1,4,4,5,17,34,115,218,593,1822,1520,2460,1924,4562,4591,4328
CAN,1981,3,interm-ICD-9,4,I030,200,36,14,18,25,21,23,25,41,42,62,96,132,181,315,433,681,910,1237,1210,1295,1283,1338,1413,722
CAN,1981,3,interm-ICD-9,4,I031,0,1,1,0,0,1,3,2,2,12,21,29,51,78,126,168,213,230,354,363,335,301,472,441,721
CAN,1981,3,interm-ICD-9,4,I032,0,0,0,0,1,0,0,1,2,3,18,28,42,74,139,331,575,995,2012,1648,2779,2806,2674,2207,6491
CAN,1981,3,interm-ICD-9,4,I033,0,0,0,0,1,3,16,58,144,394,832,1503,2544,4350,7107,10850,17558,27358,50561,40873,71033,63794,99439,95540,131291
CAN,1981,3,interm-ICD-9,4,I034,60,10,4,4,10,14,17,20,37,64,104,180,310,507,884,1524,2651,5149,12157,9092,18633,16504,26990,25436,39686
CAN,1981,3,interm-ICD-9,4,I035,8,1,3,4,6,10,19,32,58,82,164,257,419,739,1473,2915,5692,10376,22879,18865,31360,28666,41927,41144,48329
CAN,1981,3,interm-ICD-9,4,I036,5,1,1,1,0,2,5,4,6,15,32,60,145,285,585,1062,1880,3937,10976,7712,17875,15455,27372,25161,45439
CAN,1981,3,interm-ICD-9,4,I037,5,1,0,0,2,0,0,1,1,1,4,1,2,1,8,25,66,98,462,250,911,722,1652,1324,4328
CAN,1981,3,interm-ICD-9,4,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1981,3,interm-ICD-9,4,I039,189,10,2,4,6,6,6,10,12,20,36,64,97,188,329,651,1355,3036,8797,6277,14124,11648,23837,22075,38232
CAN,1981,3,interm-ICD-9,4,I040,57,10,0,1,1,0,1,0,1,0,1,2,3,3,4,9,21,27,62,60,65,40,177,177,0
CAN,1981,3,interm-ICD-9,4,I041,11,6,2,6,7,5,8,5,8,21,40,101,190,444,882,1392,2357,3052,3747,3728,3787,3789,3776,3885,2886
CAN,1981,3,interm-ICD-9,4,I042,167,10,1,0,2,1,6,5,10,7,28,26,59,86,136,201,353,659,1114,892,1581,1223,2989,2913,3606
CAN,1981,3,interm-ICD-9,4,I043,5,0,0,0,0,0,2,2,2,5,13,22,37,64,88,144,284,406,883,726,1214,1143,1494,1589,721
CAN,1981,3,interm-ICD-9,4,I044,19,3,1,1,1,4,9,22,51,122,212,279,410,449,511,457,477,386,269,303,196,140,442,442,0
CAN,1981,3,interm-ICD-9,4,I045,85,7,1,2,3,6,9,9,15,31,47,78,140,221,408,599,1149,1987,4517,3577,6504,5935,8734,8832,7936
CAN,1981,3,interm-ICD-9,4,I046,0,1,1,0,1,1,1,0,2,2,2,1,8,5,11,13,23,55,154,113,240,241,236,177,721
CAN,1981,3,interm-ICD-9,4,I047,3,0,0,1,2,2,1,3,5,6,14,19,37,52,80,129,188,183,564,416,879,782,1258,1236,1443
CAN,1981,3,interm-ICD-9,4,I048,25,2,2,1,2,2,5,9,8,15,24,46,68,97,222,380,750,1550,3496,2837,4890,4492,6453,6183,8659
CAN,1981,3,interm-ICD-9,4,I049,0,0,0,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1981,3,interm-ICD-9,4,I050,4042,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1981,3,interm-ICD-9,4,I051,3064,81,26,12,20,14,9,7,11,5,17,12,21,22,20,14,18,20,22,23,20,20,0,0,0
CAN,1981,3,interm-ICD-9,4,I052,79,88,90,99,447,443,296,237,198,197,221,220,188,210,227,217,261,269,279,303,229,241,177,177,0
CAN,1981,3,interm-ICD-9,4,I053,241,134,61,59,119,126,118,108,111,149,179,214,192,261,333,439,660,1417,3860,2700,6311,5493,9519,9095,12985
CAN,1981,3,interm-ICD-9,4,I054,0,0,1,18,124,186,155,174,159,196,195,212,219,169,175,209,158,230,104,98,120,120,0,0,0
CAN,1981,3,interm-ICD-9,4,I055,27,8,9,10,20,34,29,28,39,29,29,25,14,20,9,22,23,27,53,53,0,0,0,0,0
CAN,1981,3,interm-ICD-9,4,I056,11,2,1,3,25,26,30,32,35,39,35,44,44,38,38,27,26,28,45,46,41,41,0,0,0
CAN,1981,3,interm-ICD-9,4,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,32,98,954,431,2061,1503,4247,3178,12983
CAN,1981,3,interm-ICD-9,4,I058,1128,13,2,4,6,13,18,15,29,34,38,64,80,117,154,239,347,641,1183,886,1809,1466,3153,3008,4338
CAN,1982,1,interm-ICD-9,4,I000,10636,530,294,373,1152,1353,1334,1244,1555,2515,4278,7448,12247,19105,30579,47228,70655,107259,193318,162514,262727,239015,362968,350519,476735
CAN,1982,1,interm-ICD-9,4,I001,48,1,0,0,0,0,0,0,0,0,0,2,2,0,5,0,21,40,78,67,103,62,293,293,0
CAN,1982,1,interm-ICD-9,4,I002,0,0,0,0,0,1,3,1,1,4,5,3,21,12,18,58,85,142,109,112,103,62,293,293,0
CAN,1982,1,interm-ICD-9,4,I003,21,1,0,0,0,1,2,2,2,4,3,6,17,29,53,65,166,182,515,448,669,562,1172,1172,0
CAN,1982,1,interm-ICD-9,4,I004,42,9,2,4,1,4,3,4,7,7,9,14,36,37,48,58,107,91,280,314,202,125,528,293,2677
CAN,1982,1,interm-ICD-9,4,I005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I006,0,0,0,1,0,2,2,0,3,1,3,6,9,4,3,7,5,30,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I007,0,1,0,0,0,1,3,2,8,28,66,66,145,192,245,271,289,374,559,471,758,687,1056,1172,0
CAN,1982,1,interm-ICD-9,4,I008,0,0,0,0,0,0,0,0,3,10,25,44,113,165,223,295,353,456,469,472,464,438,587,587,0
CAN,1982,1,interm-ICD-9,4,I009,0,0,0,0,0,3,1,5,14,26,47,147,208,326,526,813,1064,1730,1756,1660,1972,2063,1585,1466,2679
CAN,1982,1,interm-ICD-9,4,I010,0,0,0,0,0,5,4,13,22,44,116,199,370,731,994,1573,1999,3043,4100,3946,4446,4498,4224,4101,5354
CAN,1982,1,interm-ICD-9,4,I011,0,0,0,0,1,2,1,5,15,24,58,114,268,360,574,805,898,1314,1304,1345,1213,1312,792,293,5354
CAN,1982,1,interm-ICD-9,4,I012,5,1,0,0,0,1,3,9,11,22,44,98,197,247,400,611,824,1012,1523,1436,1719,1563,2379,2639,0
CAN,1982,1,interm-ICD-9,4,I013,0,0,0,0,0,0,0,12,45,139,334,830,1661,2646,3902,5181,5453,5654,4955,5271,4245,4187,4490,4688,2678
CAN,1982,1,interm-ICD-9,4,I014,0,0,0,0,0,2,8,9,18,18,22,51,57,72,99,93,85,283,311,179,606,687,264,0,2677
CAN,1982,1,interm-ICD-9,4,I015,0,0,0,0,0,0,0,0,0,0,0,5,3,4,8,14,16,40,16,0,51,62,0,0,0
CAN,1982,1,interm-ICD-9,4,I016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I018,0,0,1,0,0,1,0,0,1,0,5,38,130,249,706,1371,2501,3983,6336,6031,7022,6747,8185,8202,8031
CAN,1982,1,interm-ICD-9,4,I019,0,0,0,0,2,11,10,3,1,7,3,5,3,4,25,10,16,20,109,135,51,0,293,293,0
CAN,1982,1,interm-ICD-9,4,I020,0,0,0,0,0,0,0,0,0,7,14,36,67,148,268,446,764,1092,1599,1525,1768,1687,2112,1758,5354
CAN,1982,1,interm-ICD-9,4,I021,0,1,2,1,0,1,1,0,6,21,37,77,119,163,218,260,417,384,359,404,257,250,293,293,0
CAN,1982,1,interm-ICD-9,4,I022,5,13,27,13,15,17,18,19,30,36,36,97,97,155,268,497,562,982,1213,943,1821,1814,1850,2053,0
CAN,1982,1,interm-ICD-9,4,I023,48,27,36,34,38,32,55,58,81,121,186,353,619,795,1182,1433,2069,2488,3215,3140,3386,3437,3169,3223,2678
CAN,1982,1,interm-ICD-9,4,I024,11,5,4,3,3,3,0,1,6,3,6,17,24,37,81,103,262,495,932,830,1162,937,2112,1465,8031
CAN,1982,1,interm-ICD-9,4,I025,0,0,0,0,0,2,7,9,16,26,53,97,139,254,441,748,1188,1762,2862,2582,3491,3504,3438,3814,0
CAN,1982,1,interm-ICD-9,4,I026,112,21,14,5,13,3,10,10,4,18,31,30,42,54,119,151,268,527,1587,1258,2329,2066,3439,3229,5365
CAN,1982,1,interm-ICD-9,4,I027,0,0,0,0,0,1,3,7,15,42,56,58,114,84,152,158,112,81,135,135,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I028,0,0,0,1,3,2,5,0,3,12,20,16,19,12,18,7,11,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I029,5,0,0,2,0,1,0,5,0,3,2,11,9,19,51,209,406,799,2562,2175,3435,3311,3960,4101,2677
CAN,1982,1,interm-ICD-9,4,I030,202,35,16,20,31,22,26,26,28,44,70,90,137,249,377,504,989,1264,1615,1457,1970,1874,2376,2050,5354
CAN,1982,1,interm-ICD-9,4,I031,0,0,0,0,1,2,3,2,6,4,16,30,40,80,83,120,160,202,186,202,152,125,264,293,0
CAN,1982,1,interm-ICD-9,4,I032,0,0,0,0,1,1,1,3,1,7,14,29,55,93,193,312,674,932,1758,1505,2328,2190,2909,3227,0
CAN,1982,1,interm-ICD-9,4,I033,0,0,0,0,3,9,29,75,262,567,1228,2331,3960,6722,10194,15809,23585,34327,58271,49030,79092,72247,108030,106371,123190
CAN,1982,1,interm-ICD-9,4,I034,58,8,3,8,14,13,24,32,49,83,161,288,462,687,1208,2207,3617,6307,14570,11293,21954,18955,34635,33438,45570
CAN,1982,1,interm-ICD-9,4,I035,5,5,2,5,4,14,17,21,52,92,125,269,457,789,1741,3216,6373,10388,21720,18663,28607,27126,34869,34288,40174
CAN,1982,1,interm-ICD-9,4,I036,5,1,0,0,3,2,7,4,8,17,37,115,185,461,1014,1553,2779,4630,12175,9103,19096,16868,28515,26656,45509
CAN,1982,1,interm-ICD-9,4,I037,5,1,1,1,1,2,0,0,0,1,3,2,2,4,10,58,75,263,730,404,1465,937,3696,3808,2677
CAN,1982,1,interm-ICD-9,4,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I039,202,21,3,3,6,9,10,10,13,12,50,73,135,264,427,997,2031,4974,14162,9999,23541,19991,38549,34858,72279
CAN,1982,1,interm-ICD-9,4,I040,69,11,1,0,2,0,0,0,1,0,2,0,3,8,8,17,21,101,109,90,152,125,264,293,0
CAN,1982,1,interm-ICD-9,4,I041,11,1,1,2,9,10,9,3,8,28,58,144,254,661,1394,2725,4078,6351,9366,9150,9854,9873,9772,9083,16066
CAN,1982,1,interm-ICD-9,4,I042,149,8,3,3,3,9,5,4,8,14,16,24,64,124,202,339,679,1031,1988,1682,2677,2312,4224,4394,2677
CAN,1982,1,interm-ICD-9,4,I043,0,3,0,0,0,0,2,3,2,10,12,22,42,101,175,233,369,637,1056,942,1313,1062,2376,2343,2677
CAN,1982,1,interm-ICD-9,4,I044,16,1,0,1,1,2,9,30,59,140,225,394,519,538,688,620,502,516,373,426,253,187,528,293,2677
CAN,1982,1,interm-ICD-9,4,I045,74,8,3,0,3,3,9,8,23,26,67,93,170,237,478,772,1235,2276,4615,3567,6976,6251,10040,9966,10715
CAN,1982,1,interm-ICD-9,4,I046,5,0,1,0,0,2,0,1,1,4,2,9,5,4,8,41,53,101,124,90,202,125,528,293,2677
CAN,1982,1,interm-ICD-9,4,I047,0,0,0,0,0,1,0,2,4,4,8,17,24,35,43,127,128,364,419,314,657,375,1848,1172,8031
CAN,1982,1,interm-ICD-9,4,I048,32,3,1,4,3,2,6,7,7,21,25,46,71,115,324,545,1059,2165,5424,4106,8393,8066,9777,8502,21433
CAN,1982,1,interm-ICD-9,4,I049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I050,4758,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,1,interm-ICD-9,4,I051,3023,70,27,19,17,20,16,7,13,11,8,14,17,27,28,17,32,30,78,90,51,62,0,0,0
CAN,1982,1,interm-ICD-9,4,I052,37,71,69,113,531,545,367,262,196,219,278,223,234,196,243,299,342,486,438,516,258,250,293,293,0
CAN,1982,1,interm-ICD-9,4,I053,186,164,62,86,149,187,202,177,158,198,245,298,348,365,469,614,947,1569,4478,3008,7790,6631,12690,13492,5361
CAN,1982,1,interm-ICD-9,4,I054,0,0,1,23,211,300,320,275,238,261,300,326,319,274,279,329,246,273,266,292,206,188,293,293,0
CAN,1982,1,interm-ICD-9,4,I055,32,5,5,9,32,43,52,53,35,50,42,38,38,31,35,17,21,51,33,22,63,63,0,0,0
CAN,1982,1,interm-ICD-9,4,I056,11,3,1,7,25,42,44,38,35,31,38,45,46,29,49,70,33,62,95,91,105,63,297,297,0
CAN,1982,1,interm-ICD-9,4,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,81,714,247,1768,1187,4224,4394,2677
CAN,1982,1,interm-ICD-9,4,I058,1459,20,4,2,25,22,37,30,36,47,67,106,170,209,284,440,665,873,1730,1350,2586,1818,5830,4998,13434
CAN,1982,2,interm-ICD-9,4,I000,7923,416,215,213,413,388,508,610,955,1577,2391,3977,6266,9286,15189,24114,39168,68815,143483,112892,204423,181105,290231,275858,397468
CAN,1982,2,interm-ICD-9,4,I001,33,1,0,0,0,0,0,1,0,0,0,5,0,0,9,11,11,24,51,22,112,83,232,232,0
CAN,1982,2,interm-ICD-9,4,I002,0,0,0,0,0,0,1,1,1,1,3,3,6,7,13,16,19,66,51,66,22,28,0,0,0
CAN,1982,2,interm-ICD-9,4,I003,33,3,0,1,2,0,2,1,2,1,3,10,13,16,19,46,94,145,272,197,425,388,579,579,0
CAN,1982,2,interm-ICD-9,4,I004,33,3,1,2,3,4,4,8,1,10,5,13,18,44,32,41,42,96,160,120,240,166,510,347,1727
CAN,1982,2,interm-ICD-9,4,I005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I006,6,1,1,1,1,1,0,0,1,1,2,0,0,7,6,11,11,6,11,11,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I007,0,0,1,0,0,0,1,2,8,17,13,18,55,35,50,76,83,115,270,241,327,305,408,347,864
CAN,1982,2,interm-ICD-9,4,I008,0,0,0,0,0,0,1,0,1,1,6,11,28,33,73,79,110,163,265,263,269,277,232,232,0
CAN,1982,2,interm-ICD-9,4,I009,0,0,0,0,0,2,4,11,13,17,51,45,94,141,162,351,510,645,1145,1117,1200,1304,817,810,864
CAN,1982,2,interm-ICD-9,4,I010,0,0,0,0,0,2,1,10,31,65,103,195,304,480,696,948,1395,2136,3021,3015,3034,3137,2656,2665,2593
CAN,1982,2,interm-ICD-9,4,I011,0,0,0,0,0,1,1,0,2,9,29,85,128,181,337,525,635,705,904,876,960,860,1327,1389,864
CAN,1982,2,interm-ICD-9,4,I012,0,3,1,1,0,0,4,3,7,20,26,65,120,231,305,403,571,972,1255,1096,1572,1416,2146,2202,1729
CAN,1982,2,interm-ICD-9,4,I013,0,0,1,0,1,0,3,11,32,99,202,297,571,674,913,964,922,965,1094,1128,1025,1054,919,1042,0
CAN,1982,2,interm-ICD-9,4,I014,0,0,0,2,0,2,5,13,17,17,26,29,37,22,47,54,64,84,204,142,327,277,510,579,0
CAN,1982,2,interm-ICD-9,4,I015,0,0,0,0,0,0,10,45,121,215,358,633,753,870,1112,1095,1262,1586,1918,1753,2247,2386,1735,1852,864
CAN,1982,2,interm-ICD-9,4,I016,0,0,0,0,0,0,16,16,27,53,63,85,141,234,315,457,400,567,525,449,676,638,817,810,864
CAN,1982,2,interm-ICD-9,4,I017,0,1,0,0,4,4,9,8,25,47,95,129,248,286,352,378,434,488,430,427,436,499,204,116,864
CAN,1982,2,interm-ICD-9,4,I018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I019,0,0,0,0,0,2,1,2,0,4,2,5,8,20,17,44,68,84,184,120,313,305,347,347,0
CAN,1982,2,interm-ICD-9,4,I020,0,0,0,0,0,0,1,1,1,0,14,11,19,29,56,133,204,247,576,493,742,693,919,1042,0
CAN,1982,2,interm-ICD-9,4,I021,0,0,1,0,2,0,1,2,2,11,16,32,49,81,97,136,178,157,154,131,201,166,347,347,0
CAN,1982,2,interm-ICD-9,4,I022,11,16,17,13,11,10,11,13,23,29,24,41,76,93,162,250,268,476,729,756,676,610,919,926,864
CAN,1982,2,interm-ICD-9,4,I023,33,27,26,20,29,25,33,53,59,112,167,276,395,610,743,1194,1516,1979,2219,2116,2424,2416,2452,2549,1729
CAN,1982,2,interm-ICD-9,4,I024,6,6,0,3,5,2,4,2,3,4,6,14,28,26,50,103,196,428,715,537,1069,1110,919,810,1727
CAN,1982,2,interm-ICD-9,4,I025,0,1,0,0,0,2,3,11,7,17,32,62,112,209,445,681,1194,1809,2552,2508,2639,2441,3369,3241,4318
CAN,1982,2,interm-ICD-9,4,I026,106,11,5,8,11,6,5,4,6,6,14,24,32,64,110,174,227,410,1436,1052,2203,1914,3266,3010,5182
CAN,1982,2,interm-ICD-9,4,I027,0,0,0,0,0,0,1,1,3,1,10,14,19,31,24,19,11,0,22,22,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I028,0,0,0,0,0,1,2,3,2,1,0,5,6,5,11,5,8,6,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I029,0,0,0,0,3,2,3,4,0,0,3,0,3,16,56,147,302,729,2333,1742,3512,2802,6125,6020,6909
CAN,1982,2,interm-ICD-9,4,I030,145,42,13,20,20,22,15,21,29,30,48,69,122,148,237,406,623,838,1116,1095,1156,1304,612,579,864
CAN,1982,2,interm-ICD-9,4,I031,0,0,0,0,0,0,0,6,11,9,14,35,58,101,155,210,212,313,423,372,523,444,817,695,1727
CAN,1982,2,interm-ICD-9,4,I032,0,0,0,1,0,0,0,1,0,3,6,30,50,55,143,257,568,1112,2287,1844,3170,2975,3888,4061,2597
CAN,1982,2,interm-ICD-9,4,I033,0,0,0,2,2,1,12,20,38,99,213,503,977,1968,4040,7194,13021,22640,45808,36162,65025,57332,93336,87781,134780
CAN,1982,2,interm-ICD-9,4,I034,67,8,2,4,9,14,15,16,31,55,58,121,229,321,615,1280,2192,5006,11168,8274,16934,14292,26655,24553,42338
CAN,1982,2,interm-ICD-9,4,I035,6,0,1,3,4,5,25,29,46,83,156,227,349,564,1077,2195,4601,10131,22222,17706,31221,28273,42066,41221,48375
CAN,1982,2,interm-ICD-9,4,I036,6,1,0,0,2,3,7,8,9,19,39,35,54,141,283,562,1324,3085,10507,7163,17168,14500,26986,23880,50161
CAN,1982,2,interm-ICD-9,4,I037,0,0,0,0,0,0,0,0,0,1,2,3,0,7,19,11,64,139,715,482,1178,860,2348,2315,2591
CAN,1982,2,interm-ICD-9,4,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I039,145,17,5,4,6,2,3,5,16,20,22,54,84,139,242,498,1103,2369,8691,5860,14330,11983,22967,21416,34545
CAN,1982,2,interm-ICD-9,4,I040,28,13,2,1,0,1,0,0,0,0,0,0,2,2,6,14,15,18,131,77,240,139,612,232,3455
CAN,1982,2,interm-ICD-9,4,I041,22,4,1,1,7,6,5,6,13,11,34,89,144,223,414,732,850,1236,1670,1610,1789,1720,2042,1968,2591
CAN,1982,2,interm-ICD-9,4,I042,72,3,1,1,4,4,3,1,11,7,26,30,47,71,125,158,276,434,1028,734,1614,1387,2450,2315,3455
CAN,1982,2,interm-ICD-9,4,I043,0,0,0,0,0,0,1,0,2,3,5,13,19,48,84,125,223,410,919,712,1331,1276,1531,1621,864
CAN,1982,2,interm-ICD-9,4,I044,45,6,3,1,1,4,10,12,33,63,95,150,175,234,296,289,325,338,248,241,262,222,408,347,864
CAN,1982,2,interm-ICD-9,4,I045,22,8,0,2,2,5,3,5,11,34,30,73,107,161,324,493,922,1929,4812,3867,6696,6130,8779,9261,5182
CAN,1982,2,interm-ICD-9,4,I046,6,0,0,0,0,0,0,1,1,0,0,0,6,5,9,33,64,78,262,164,458,416,612,579,864
CAN,1982,2,interm-ICD-9,4,I047,0,1,1,1,0,4,4,3,3,14,19,21,42,53,91,142,178,289,693,570,938,804,1429,1505,864
CAN,1982,2,interm-ICD-9,4,I048,22,4,0,2,4,3,1,6,5,14,14,34,57,81,214,322,673,1189,2511,1941,3646,3276,5006,5214,3458
CAN,1982,2,interm-ICD-9,4,I049,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I050,3372,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I051,2449,75,16,9,12,9,11,9,6,7,6,18,19,20,17,41,23,18,37,11,90,83,116,116,0
CAN,1982,2,interm-ICD-9,4,I052,33,57,57,66,167,114,86,74,93,89,74,73,101,117,138,169,147,163,81,77,90,111,0,0,0
CAN,1982,2,interm-ICD-9,4,I053,111,73,48,31,27,32,41,35,46,88,75,73,131,147,194,297,570,1344,3711,2563,5998,5298,8575,8566,8636
CAN,1982,2,interm-ICD-9,4,I054,0,0,0,4,31,59,80,81,101,99,106,117,130,85,89,77,64,30,22,33,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I055,6,16,2,4,21,17,22,18,18,27,16,19,16,9,9,11,23,12,0,0,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I056,6,3,1,1,9,11,24,13,16,17,11,39,23,26,39,25,11,18,7,11,0,0,0,0,0
CAN,1982,2,interm-ICD-9,4,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,84,817,219,2007,1276,4696,4052,9500
CAN,1982,2,interm-ICD-9,4,I058,1100,6,5,1,14,8,13,15,17,19,48,43,54,110,117,224,349,502,1119,703,1948,1726,2765,2091,7798
CAN,1982,3,interm-ICD-9,4,I000,9313,474,255,295,792,876,922,929,1260,2054,3347,5720,9161,13908,22276,34355,52202,83166,159405,129175,222006,198914,310510,297004,416803
CAN,1982,3,interm-ICD-9,4,I001,41,1,0,0,0,0,0,0,0,0,0,3,1,0,7,6,15,30,60,37,109,77,249,249,0
CAN,1982,3,interm-ICD-9,4,I002,0,0,0,0,0,0,2,1,1,3,4,3,13,10,15,35,46,94,70,81,47,38,83,83,0
CAN,1982,3,interm-ICD-9,4,I003,27,2,0,1,1,0,2,1,2,3,3,8,15,22,35,55,124,159,350,280,499,442,747,747,0
CAN,1982,3,interm-ICD-9,4,I004,38,6,2,3,2,4,3,6,4,8,7,14,27,41,40,49,69,94,198,184,229,154,515,332,1959
CAN,1982,3,interm-ICD-9,4,I005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1982,3,interm-ICD-9,4,I006,3,1,1,1,0,1,1,0,2,1,2,3,4,6,5,9,9,15,7,7,0,0,0,0,0
CAN,1982,3,interm-ICD-9,4,I007,0,1,1,0,0,0,2,2,8,23,40,42,99,109,140,162,168,211,362,316,457,423,589,581,653
CAN,1982,3,interm-ICD-9,4,I008,0,0,0,0,0,0,0,0,2,6,16,28,69,95,142,175,210,272,330,331,328,327,332,332,0
CAN,1982,3,interm-ICD-9,4,I009,0,0,0,0,0,2,3,8,13,22,49,96,149,228,330,556,739,1050,1340,1295,1432,1537,1031,996,1306
CAN,1982,3,interm-ICD-9,4,I010,0,0,0,0,0,4,3,11,26,54,109,197,336,598,833,1225,1645,2474,3366,3320,3460,3556,3093,3071,3266
CAN,1982,3,interm-ICD-9,4,I011,0,0,0,0,0,1,1,2,9,16,44,99,196,266,446,650,743,933,1032,1030,1036,999,1178,1079,1959
CAN,1982,3,interm-ICD-9,4,I012,3,2,1,1,0,0,3,6,9,21,35,82,158,239,349,495,676,987,1341,1208,1616,1461,2211,2325,1307
CAN,1982,3,interm-ICD-9,4,I013,0,0,1,0,0,0,1,12,39,119,269,565,1099,1602,2289,2831,2798,2716,2328,2488,1996,2018,1914,2075,653
CAN,1982,3,interm-ICD-9,4,I014,0,0,0,1,0,2,6,11,17,18,24,40,47,46,71,71,73,159,238,155,411,403,442,415,653
